vhi,cas,erf,ingredient_risk,allergen_count,ingredient_count,ingredients,target
0.9279699398417116,0.24556014496171436,0.7260678355218408,0.4142857142857143,1,4,"raw milk, sugar syrup, preservative benzoate, color",2
0.5563285714679506,0.3583976798597542,0.2837175759151795,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",1
0.7791970790692828,0.5240527593622994,0.5154248949213076,0.31428571428571433,1,4,"unpasteurized cream, egg powder, sulfite, artificial flavor",2
0.7331446515143261,0.7138686194119495,1.0,0.08333333333333333,3,4,"wheat gluten, soybean oil, stabilizer, emulsifier",2
0.517545275699737,0.7037931743147492,0.6802029171606705,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.6974035508792472,0.38448315185306775,0.4096825226366967,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",1
0.7792689632680064,0.4290802767640919,0.09467541835325216,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",0
0.36362981072401124,0.5190778482760182,0.23844636620852688,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",1
0.46066454070323104,0.46189842783040136,0.7909509529350869,0.4142857142857143,1,4,"raw milk, sugar syrup, preservative benzoate, color",2
0.5170152694954491,0.4633534686753958,0.5721042233894289,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",2
0.4366288489018919,0.5572961511228464,0.053043694894134075,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",1
0.5495876471614424,0.9133053992280211,0.3061275415640689,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",1
0.593551545600128,0.5299404665113183,0.47484912303895555,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",2
0.847992522529454,0.5495499510991686,0.6793695358777593,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",1
0.737871981490722,0.397601695234602,0.7399451859393891,0.31428571428571433,1,4,"unpasteurized cream, egg powder, sulfite, artificial flavor",2
0.20534217165466645,0.4403854133510354,0.7710125295436467,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",2
0.6448044477615053,0.7517336711909679,0.6065797566346528,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",2
0.8739060814926526,0.6217592167812509,0.6991570683286701,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.49173705391937894,0.8913535280837948,0.5475650287909913,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",2
0.4944271828344064,0.5521965785164803,0.8159186839088971,0.31428571428571433,1,4,"unpasteurized cream, egg powder, sulfite, artificial flavor",2
0.2919348312485173,0.5069511086847691,0.8921046343950366,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",2
0.9407487993760578,0.6864785019625586,0.48459717106118394,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",0
0.7948233473625124,0.44160331995476154,0.7526164133935174,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",2
0.6261926649604072,0.5150063926571644,0.7300408264460385,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",2
0.3080534771705623,0.672888024578495,0.6388724321747725,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",2
0.5423027318992414,0.7074965408771051,0.489977212114001,0.31428571428571433,1,4,"unpasteurized cream, egg powder, sulfite, artificial flavor",2
0.543859563794028,0.9541279397551665,0.11830526195000479,0.31428571428571433,1,4,"unpasteurized cream, egg powder, sulfite, artificial flavor",0
0.5805179991018647,0.4632745029691625,0.04129377473042689,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",0
0.5315931488054048,0.13015873148775126,0.6847049799703355,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",2
0.6646121593172648,0.5592116277154231,0.7921944565970753,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.8040423665176124,0.3616924795540398,0.5442958677072828,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",2
0.6844849187317393,1.0,0.6407859564761741,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",1
0.6329246514231669,0.5353563352032358,0.5838797058178146,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",1
0.8279348202904858,0.8244684685733037,0.2819566105707829,0.4142857142857143,1,4,"raw milk, sugar syrup, preservative benzoate, color",1
0.5843472043909163,0.6179617148980862,0.601248100675714,0.31428571428571433,1,4,"unpasteurized cream, egg powder, sulfite, artificial flavor",2
0.8538291591543484,0.611882567951985,0.6373205399432972,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",1
0.98855862192687,0.6439649846409934,0.6568594335759218,0.08333333333333333,3,4,"wheat gluten, soybean oil, stabilizer, emulsifier",1
0.8228190638253714,0.607378223658521,0.07896845833763627,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",0
0.5021190952165098,0.8322633971753425,0.48067615070718606,0.31428571428571433,1,4,"unpasteurized cream, egg powder, sulfite, artificial flavor",2
0.43845126524616074,0.3514306384332121,0.4567703475124164,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.36044209452957165,0.21639308002218072,0.6812186039496343,0.4142857142857143,1,4,"raw milk, sugar syrup, preservative benzoate, color",2
0.26577412765077013,0.4142041371296036,0.49833519474114685,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",2
0.46117857007776497,0.8814752240464994,0.34939767468044386,0.31428571428571433,1,4,"unpasteurized cream, egg powder, sulfite, artificial flavor",1
0.638062827425505,0.43959505419768474,0.46587071114026946,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.8639165075326227,0.38664136414594885,0.4906645617825962,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",1
0.5899766905230011,0.5510645720903401,0.7508460853660819,0.4142857142857143,1,4,"raw milk, sugar syrup, preservative benzoate, color",2
0.5407423082953785,0.5072093712278377,0.6461443064522399,0.08333333333333333,3,4,"wheat gluten, soybean oil, stabilizer, emulsifier",2
0.5841768322735413,0.3561202844522759,0.28949592316647776,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",2
0.5718441337542062,0.8780708187796622,0.38700002264271977,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",1
0.40967038596060973,0.1704371000200447,0.7830498288831913,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",2
0.5962728544608779,0.4328163579096831,0.5589958118101696,0.08333333333333333,3,4,"wheat gluten, soybean oil, stabilizer, emulsifier",2
0.6809667587801761,0.34833822274514764,0.3459815134779044,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",1
0.34281322183926993,0.46548780344025076,0.5261352387786384,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.5964176992368146,0.4188513075135373,0.652033764490713,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.5164115294048193,0.6470396462955414,0.44728422580437766,0.08333333333333333,3,4,"wheat gluten, soybean oil, stabilizer, emulsifier",2
0.6915587177432577,0.19531709223806387,0.5998790389183309,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",2
0.5601126894003415,0.7491269612235665,0.3481745809465719,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",1
0.2838341902656634,0.5020457974212817,0.7831052977820107,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",2
0.3696905767354984,0.3435935509676845,0.4860696308635888,0.4142857142857143,1,4,"raw milk, sugar syrup, preservative benzoate, color",2
0.7717826992365056,0.6490545892137196,0.5320386691556547,0.08333333333333333,3,4,"wheat gluten, soybean oil, stabilizer, emulsifier",1
0.44484317604359247,0.7214420707113225,0.25535026404097577,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",1
0.6379556283758556,0.5147573882076049,0.5880681798281281,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",1
0.654406479327383,0.5273292004320387,0.48886181512746196,0.08333333333333333,3,4,"wheat gluten, soybean oil, stabilizer, emulsifier",2
0.39476276580279157,0.5217194658349245,0.5148622064977814,0.4142857142857143,1,4,"raw milk, sugar syrup, preservative benzoate, color",2
0.6291454861113123,0.7578738089837107,0.2610723983324875,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",0
0.28776993055130484,0.5859293361560107,0.37121672956593044,0.4142857142857143,1,4,"raw milk, sugar syrup, preservative benzoate, color",2
0.437134649421404,0.5160898568599113,0.905076235173919,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",2
0.3656517773705692,0.8954836573256202,0.3982852647853169,0.31428571428571433,1,4,"unpasteurized cream, egg powder, sulfite, artificial flavor",2
0.5274990706008769,0.3611154243193817,0.4482668577448242,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",2
0.446471192797391,0.6795148206123371,0.31706499001339716,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",0
0.7835119651796333,0.7820185693287102,0.7301314952305379,0.31428571428571433,1,4,"unpasteurized cream, egg powder, sulfite, artificial flavor",2
0.7349577996584622,0.6282992074696214,0.41339975631465026,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",0
0.6204975349455621,0.7658019278472227,0.23653057641248543,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",1
0.7350266873818201,0.7243950999438015,0.3472176467764223,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",0
0.5039664853770817,0.7278254635054016,0.38075914122428633,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",0
0.915476559819169,0.715142728285062,0.6693771158804482,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.7038075050778123,0.5011342289640942,0.46397189709311565,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",2
0.7000641656338996,0.4572399117297131,0.6024092903165815,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.8708112093460608,0.417786180838572,0.6102387951769425,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",1
0.6170045985275349,0.5521604169712031,0.4875829586848364,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",1
0.5190929826414532,0.8459180747301871,0.4761219408092655,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",1
0.7980667225255001,0.6851213266328957,0.6232724192110966,0.31428571428571433,1,4,"unpasteurized cream, egg powder, sulfite, artificial flavor",2
0.7032052446311301,0.42128777500987047,0.4428849131039296,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",2
0.4232562277288554,0.37889470941828485,0.5239144736189502,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",2
0.255198270395581,0.6056665879141009,0.19727046705390738,0.31428571428571433,1,4,"unpasteurized cream, egg powder, sulfite, artificial flavor",1
0.5243084981813596,0.44324081206815835,0.5015855532828014,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",2
0.3367576707262525,0.7059739225045554,0.6656318767727537,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",2
0.6538052674651471,0.6851957711613847,0.2731355449432913,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",0
0.5790720038441342,0.9184301317136527,0.9233891281427661,0.4142857142857143,1,4,"raw milk, sugar syrup, preservative benzoate, color",2
0.4352593701924017,0.7461346588654852,0.7135095557900208,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.6887882028910378,0.5284932511467872,0.621952601019126,0.08333333333333333,3,4,"wheat gluten, soybean oil, stabilizer, emulsifier",2
0.6135719177662912,0.5164251861147378,0.7411341312725797,0.31428571428571433,1,4,"unpasteurized cream, egg powder, sulfite, artificial flavor",2
0.7317264109777598,0.41708266554828066,0.2700421880923357,0.08333333333333333,3,4,"wheat gluten, soybean oil, stabilizer, emulsifier",1
0.7415158683575246,0.7451968100588104,0.4658713363028719,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.8463244908777233,0.5986797832801078,0.3191838102605312,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",1
0.6227097353575755,0.48207899487868633,0.3042461282146165,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",1
0.7139162982403118,0.39331978922067595,1.0,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",2
0.6918249688104194,0.8558626957934592,0.5142097245275088,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",1
0.26816146485743225,0.4144976908616467,0.26380453958973527,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",1
0.19629102811012195,0.2855608067825103,0.381817365317048,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",2
0.6713535303972722,0.611116038380496,0.6966357241058005,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",2
0.5996546879983702,0.610693380163334,0.6125330144222221,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",2
0.5285050242149267,0.483511493132046,0.3201371523674076,0.08333333333333333,3,4,"wheat gluten, soybean oil, stabilizer, emulsifier",2
0.48062872488538233,0.4175510361350815,0.23371227988778653,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.6141511805157217,0.377439996085346,0.677880504912444,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",2
0.7838200120594438,0.4425806020867774,0.41004220015406634,0.4142857142857143,1,4,"raw milk, sugar syrup, preservative benzoate, color",2
0.8056660601022206,0.5540074581732624,0.23619423224804936,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",1
0.9398263148753039,0.549776055600422,0.008292190462293458,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",0
0.950027602606841,0.8651840577090779,0.9028099435264444,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",2
0.4700409828473919,0.5948578798833849,0.21995046567725884,0.31428571428571433,1,4,"unpasteurized cream, egg powder, sulfite, artificial flavor",1
0.47827559447454926,0.7297110560285233,0.6761582067673242,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",2
0.5439049018890504,0.4007767034114548,0.691328666472788,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",2
0.7901494054855589,0.3989561161165959,0.0,0.31428571428571433,1,4,"unpasteurized cream, egg powder, sulfite, artificial flavor",0
0.5277741109224316,0.39985507634697753,0.8613852645559714,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",2
0.6044007699455616,0.49131938178720524,0.47093773318111243,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",2
0.6760441363627008,0.6952058066078284,0.7572394239954376,0.31428571428571433,1,4,"unpasteurized cream, egg powder, sulfite, artificial flavor",2
0.7358751406453277,0.4910862490676778,0.0,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",0
0.6956201811466647,0.5727599130680593,0.5405606755786461,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",2
0.3715638693252338,0.5445133291632553,0.5669758150190394,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.3120091198648179,0.8319812434550056,0.3500447984433046,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",1
0.5941546216948581,0.7556107130798366,0.48827336882194605,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",1
0.62144230728593,0.6135997388828095,0.3274631280386604,0.4142857142857143,1,4,"raw milk, sugar syrup, preservative benzoate, color",2
0.4901822041097195,1.0,0.4802592306194439,0.08333333333333333,3,4,"wheat gluten, soybean oil, stabilizer, emulsifier",2
0.6466717754762834,0.2857271856709462,0.40164402978906977,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",1
0.885480689572776,0.5943965555352543,0.8044184794624598,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",2
0.58937240088509,1.0,0.39321283535889295,0.4142857142857143,1,4,"raw milk, sugar syrup, preservative benzoate, color",1
0.3821904870559738,1.0,0.6802784659759374,0.4142857142857143,1,4,"raw milk, sugar syrup, preservative benzoate, color",2
0.7237845933212007,0.9432254942751181,0.1594767767972195,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",0
0.5167461508902914,0.15526346471827973,0.7332719850515327,0.08333333333333333,3,4,"wheat gluten, soybean oil, stabilizer, emulsifier",2
1.0,0.4793512616344784,0.4073463438154259,0.4142857142857143,1,4,"raw milk, sugar syrup, preservative benzoate, color",1
0.7777045235370137,0.43665739493797007,0.36118844863093125,0.4142857142857143,1,4,"raw milk, sugar syrup, preservative benzoate, color",2
0.23194891265913226,0.3049216401061784,0.8302718900419863,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",2
0.4628047324132951,0.5159180685530036,0.5029120680163675,0.08333333333333333,3,4,"wheat gluten, soybean oil, stabilizer, emulsifier",2
0.44862915503931755,0.6045911509726778,0.4780363922910009,0.4142857142857143,1,4,"raw milk, sugar syrup, preservative benzoate, color",2
0.3786886684752724,0.6214257352542643,0.7401483962630439,0.4142857142857143,1,4,"raw milk, sugar syrup, preservative benzoate, color",2
0.5827409515381252,0.38302976944569966,0.4841603096632465,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",2
0.5785748688119774,0.37203920213031805,0.391705640471615,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",1
0.6873545909513653,0.6545687521498061,0.6955762996890226,0.08333333333333333,3,4,"wheat gluten, soybean oil, stabilizer, emulsifier",2
0.779254570387025,0.3631521871704081,0.3012224217532201,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",0
0.3951011891470303,0.4616616411654012,0.3956071546038114,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.543157892492099,0.7856901700636663,0.5438323690748327,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",2
0.5477881606912947,0.5508265765309732,0.5564282352575788,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.9738080386546242,0.3809359070044863,0.6889901327991018,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",2
0.7387257807770573,0.803524712160781,0.31142119116896544,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",0
0.28943623283861336,0.29823870806313274,0.7305665070757956,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",2
0.6413028656025174,0.4455175137137954,0.39641923528938205,0.31428571428571433,1,4,"unpasteurized cream, egg powder, sulfite, artificial flavor",2
0.3908879953918176,0.3689269574636336,0.5338975982727511,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",2
0.48028889033490785,0.7374753933839296,0.32748869543651005,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",2
0.3959212154244489,0.8156957621583463,0.35557305649988075,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.41711702470652,0.4455523040914987,0.6718598651492231,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.5872711934895967,0.5589316561926934,0.6668376671816945,0.08333333333333333,3,4,"wheat gluten, soybean oil, stabilizer, emulsifier",2
0.4536646755647675,0.597023988630333,0.7674061316294927,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",2
0.740315295738861,0.6074581522072728,0.6647390549161449,0.31428571428571433,1,4,"unpasteurized cream, egg powder, sulfite, artificial flavor",2
0.4516564701588942,0.30025147785845774,0.573380782559965,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.7237774472116223,0.6592223661784895,0.5533817396912496,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",2
0.674320451140032,0.40477111946272815,0.5813353036406086,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.47945734294700343,0.5603664197985694,0.3628074478815409,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",1
0.82783948652998,0.7631370349440096,0.6182354479300142,0.08333333333333333,3,4,"wheat gluten, soybean oil, stabilizer, emulsifier",2
0.5659357746176895,1.0,0.4499435286200915,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",1
0.6670186008108548,0.717122985577249,0.4749383935283215,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",2
0.6430468712340229,0.6040970772220399,0.30002050720698215,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",0
0.49051684871928836,0.3947051183703273,1.0,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",2
0.3377426242593718,0.41035570805348554,0.488655075315233,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",2
0.7217906193197745,0.4210279386725341,0.57489689757034,0.4142857142857143,1,4,"raw milk, sugar syrup, preservative benzoate, color",2
0.48846426305747787,0.36645820509994814,0.2385544519883807,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",1
0.7757997665960634,0.5578626132048593,0.6708976937503323,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",0
0.7553557532481638,0.5854239660010061,0.6379641120328164,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",1
0.3303528404296116,0.4075891667634074,0.6242818018800407,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",2
0.35377039007126465,0.35378012650635715,0.34088814909301535,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",2
0.3440306820947761,0.38563294071848925,0.5189758439695012,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",2
0.5791553682050821,0.7617105632283632,0.21360845776902776,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",0
0.5247116897345143,0.4352660618283163,0.7559690791474243,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",2
0.7988091045370022,0.6357930782254398,0.4245741763598359,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",1
0.7837589077804453,0.44033089242699636,0.5090653346919564,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",1
0.7267466654951612,0.3449641611111649,0.7237349506123283,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",2
0.81748730858649,0.9968186161595463,0.7204034733008697,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.6153668486884658,0.21769901605229802,0.09429350074314452,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",1
0.43537626990107675,0.537450663206265,0.6354287633294834,0.4142857142857143,1,4,"raw milk, sugar syrup, preservative benzoate, color",2
0.5192020283495307,0.8519741366240632,0.2634365563512976,0.08333333333333333,3,4,"wheat gluten, soybean oil, stabilizer, emulsifier",1
0.6982428767729915,0.7694655014405735,0.6630819887367048,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",2
0.39271316398656786,0.7727319413482598,0.3124075147803396,0.08333333333333333,3,4,"wheat gluten, soybean oil, stabilizer, emulsifier",1
0.6873220605965246,0.6173913352120382,0.3143618047245609,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",0
0.7570227623931183,0.5871669155037832,0.7528629050107198,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",2
0.7739033425807391,0.47592587806777864,0.5752407606326246,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.8959743078420643,0.37468703516336066,0.42576545409664157,0.4142857142857143,1,4,"raw milk, sugar syrup, preservative benzoate, color",2
0.6594935151457672,0.8723820954934981,0.3920983246473837,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",1
0.10510163051306004,0.5422141599030319,0.4311306970962348,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",1
0.541276137307711,0.5145045025812826,0.41701756754640434,0.4142857142857143,1,4,"raw milk, sugar syrup, preservative benzoate, color",1
0.396242440786147,0.7422186972240433,0.03581085768640618,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",0
0.9138519361124817,0.7037207530992738,0.37742248404831813,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",1
0.4667071523097984,0.7518199607468011,0.20104700589693658,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",1
0.4148692366305714,0.5065712773847373,0.5610157195384473,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",2
0.6997116310791582,0.43340122326718655,0.6364819266648988,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",1
0.520551183774129,0.5803081591530532,0.6210558234674138,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",2
0.7690956759236726,0.7451979899631683,1.0,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.7267227133778977,0.3482068044823494,0.40234163998787364,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",1
0.716570515899521,0.5151650875557603,0.5304091536043466,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.5708902194525756,0.41600098062435553,0.7497604409637015,0.4142857142857143,1,4,"raw milk, sugar syrup, preservative benzoate, color",2
0.3108737727068312,0.4873692122183439,0.5364134016436877,0.08333333333333333,3,4,"wheat gluten, soybean oil, stabilizer, emulsifier",2
0.6511030802115853,0.6670495062717713,0.5141100965231938,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",1
0.5529724096125742,0.5537982373280217,0.49237056499591025,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",1
0.6101170175560473,0.4937260016188598,0.44569876498745115,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",1
0.4057877063312459,0.22439155720975779,0.4234026460159315,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",2
0.7407830830370532,0.2563472480262306,0.44887920733711034,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",2
0.6319664010462466,0.6578609105885749,0.2982492317786326,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",1
0.7486207715946587,0.3888563666774416,0.42406548920656245,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",1
0.48813684583600064,0.44511702140579146,0.2756914082031625,0.08333333333333333,3,4,"wheat gluten, soybean oil, stabilizer, emulsifier",1
0.19334150203602996,0.5931015938603513,0.29576869122641397,0.31428571428571433,1,4,"unpasteurized cream, egg powder, sulfite, artificial flavor",2
0.36926677540884023,0.556001307706188,0.4377040676449687,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",2
0.5540704484961382,0.2427455371911511,0.17501424803857307,0.23333333333333336,2,3,"fish extract, sesame oil, nitrate preservative",1
0.5985096208926743,0.42835041056017664,0.6375466247274824,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",2
0.5499426672621763,0.5951719672633106,0.5714746381414085,0.10833333333333335,0,4,"rice flour, palm oil, salt, spice",2
0.47959631879938447,0.53530426768192,0.5937472683002738,0.08333333333333333,3,4,"wheat gluten, soybean oil, stabilizer, emulsifier",2
0.32113370825803617,0.44783308818939693,0.2637854692020838,0.1285714285714286,2,5,"wheat flour, sugar, salt, soy lecithin, flavor",1
0.4567778084992944,0.34058165584670913,0.6284330399644487,0.09285714285714287,2,4,"almond paste, sugar, cocoa butter, milk solids",2
0.5531588464986382,0.17835146757749293,0.3912452109598073,0.31428571428571433,1,4,"unpasteurized cream, egg powder, sulfite, artificial flavor",2
0.7484888201305384,0.4073905836617373,0.7314080693160543,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.7277391358148178,0.8842242457126495,0.608555037400413,0.08333333333333333,3,4,"wheat gluten, soybean oil, stabilizer, emulsifier",1
0.20486692562600245,0.14551058879130419,0.5284700981170911,0.1125,3,4,"corn flour, peanut oil, whey milk powder, salt",2
0.6117958645494092,0.573026273501562,0.70777149107886,0.4142857142857143,1,4,"raw milk, sugar syrup, preservative benzoate, color",2
